Genre
Alternative Metal
Alternative Metalcore
Atmospheric Black Metal
Atmospheric Post-metal
Avantgarde Metal
Black Metal
Brutal Death Metal
Canadian Metal
Chaotic Black Metal
Christian Metal
Cryptic Black Metal
Cyber Metal
Dark Black Metal
Death Metal
Deep Folk Metal
Deep Melodic Death Metal
Deep Melodic Metalcore
Deep Symphonic Black Metal
Deep Thrash Metal
Depressive Black Metal
Doom Metal
Drone Metal
Finnish Metal
Folk Metal
Funk Metal
German Metal
Glam Metal
Gothic Metal
Gothic Symphonic Metal
Grim Death Metal
Grisly Death Metal
Groove Metal
Industrial Metal
J-metal
Jazz Metal
Latin Metal
Melodic Death Metal
Melodic Metalcore
Melodic Power Metal
Melodic Progressive Metal
Metal
Metal Guitar
Metalcore
Neo Classical Metal
Neo Metal
Neo-trad Metal
Norwegian Metal
Nu Metal
Pagan Black Metal
Post-metal
Power Metal
Progressive Metal
Rap Metal
Rap Metalcore
Raw Black Metal
Retro Metal
Slam Death Metal
Sludge Metal
Speed Metal
Stoner Metal
Swedish Metal
Symphonic Black Metal
Symphonic Metal
Technical Brutal Death Metal
Technical Death Metal
Thrash Metal
Thrash-groove Metal
Unblack Metal
Viking Metal
