Genre
African Rock
Album Rock
Alternative Emo
Alternative Hardcore
Alternative Metal
Alternative Metalcore
Alternative Pop Rock
Alternative Rock
Alternative Roots Rock
Anarcho-punk
Anime Score
Anti-folk
Appalachian Folk
Arab Folk
Argentine Rock
Armenian Folk
Art Rock
Atmospheric Black Metal
Atmospheric Post Rock
Atmospheric Post-metal
Australian Alternative Rock
Avantgarde Metal
Basque Rock
Belgian Rock
Black Death
Black Metal
Black Sludge
Black Thrash
Blackgaze
Blues-rock
Blues-rock Guitar
Boston Rock
Brazilian Punk
Breakcore
Breton Folk
British Alternative Rock
British Folk
British Indie Rock
Brutal Death Metal
Brutal Deathcore
Bulgarian Rock
Canadian Metal
Caucasian Folk
Celtic Punk
Celtic Rock
Central Asian Folk
Chaotic Black Metal
Chaotic Hardcore
Charred Death
Chilean Rock
Chinese Indie Rock
Christian Alternative Rock
Christian Hardcore
Christian Metal
Christian Punk
Christian Rock
Classic Finnish Rock
Classic Funk Rock
Classic Garage Rock
Classic Psychedelic Rock
Classic Rock
Classic Russian Rock
Colombian Rock
Comedy Rock
Contemporary Folk
Corsican Folk
Country Rock
Cowpunk
Crack Rock Steady
Crossover Thrash
Crust Punk
Cryptic Black Metal
Cyber Metal
Czech Folk
Czech Rock
Dance Rock
Dance-punk
Danish Pop Rock
Dark Ambient
Dark Black Metal
Dark Cabaret
Dark Electro-industrial
Dark Hardcore
Dark Jazz
Dark Minimal Techno
Dark Progressive House
Dark Psytrance
Dark Wave
Darkstep
Death Core
Death Metal
Deathgrind
Deep Breakcore
Deep Christian Rock
Deep Classic Garage Rock
Deep Darkpsy
Deep Folk Metal
Deep German Punk
Deep Gothic Post-punk
Deep Happy Hardcore
Deep Hardcore
Deep Hardcore Punk
Deep Hardstyle
Deep Indie Rock
Deep Melodic Death Metal
Deep Melodic Hard Rock
Deep Melodic Metalcore
Deep Neofolk
Deep Nordic Folk
Deep Orgcore
Deep Pop Emo
Deep Pop Punk
Deep Power-pop Punk
Deep Progressive House
Deep Progressive Trance
Deep Punk Rock
Deep Soft Rock
Deep Space Rock
Deep Symphonic Black Metal
Deep Thrash Metal
Demoscene
Depressive Black Metal
Digital Hardcore
Djent
Doom Metal
Doomcore
Dreamo
Drone Folk
Drone Metal
Dutch Rock
Ectofolk
Electro-industrial
Electronicore
Electropowerpop
Electropunk
Emo
Emo Punk
Epicore
Ethereal Gothic
Experimental Rock
Fast Melodic Punk
Finnish Hardcore
Finnish Metal
Folk
Folk Christmas
Folk Metal
Folk Punk
Folk Rock
Folk-pop
Folk-prog
Folklore Argentino
Folkmusik
Freak Folk
French Folk
French Folk Pop
French Punk
French Rock
Funeral Doom
Funk Metal
Funk Rock
Future Garage
Gamecore
Garage Pop
Garage Punk
Garage Punk Blues
Garage Rock
Geek Folk
Geek Rock
German Metal
German Pop Rock
German Punk
Glam Metal
Glam Rock
Goregrind
Gothic Alternative
Gothic Americana
Gothic Doom
Gothic Metal
Gothic Post-punk
Gothic Rock
Gothic Symphonic Metal
Grim Death Metal
Grindcore
Grisly Death Metal
Groove Metal
Grunge
Grunge Pop
Happy Hardcore
Hard Alternative
Hard Bop
Hard Glam
Hard House
Hard Rock
Hard Stoner Rock
Hard Trance
Hardcore
Hardcore Breaks
Hardcore Hip Hop
Hardcore Punk
Hardcore Techno
Hardstyle
Hatecore
Heavy Gothic Rock
Horror Punk
Horrorcore
Hungarian Rock
Indian Rock
Indie Emo
Indie Emo Rock
Indie Folk
Indie Pop Rock
Indie Post-punk
Indie Rock
Indie Shoegaze
Indorock
Industrial
Industrial Metal
Industrial Rock
Instrumental Post Rock
Irish Folk
Irish Rock
Israeli Rock
Italian Folk
Italian Pop Rock
Italian Progressive Rock
Italian Punk
J-core
J-metal
J-poppunk
J-poprock
J-punk
J-rock
Jangle Rock
Jazz Metal
K-rock
Kiwi Rock
Kraut Rock
Kurdish Folk
Latin Metal
Lovers Rock
Malagasy Folk
Martial Industrial
Math Rock
Mathcore
Medieval Rock
Melodic Death Metal
Melodic Hard Rock
Melodic Hardcore
Melodic Metalcore
Melodic Power Metal
Melodic Progressive Metal
Metal
Metal Guitar
Metalcore
Mexican Rock-and-roll
Modern Country Rock
Modern Southern Rock
Necrogrind
Neo Classical Metal
Neo Metal
Neo-industrial Rock
Neo-progressive
Neo-rockabilly
Neo-trad Metal
Neofolk
Nerdcore
Neue Deutsche Harte
Neue Deutsche Welle
Nintendocore
Nl Folk
Noise Punk
Noise Rock
Nordic Folk
Norwegian Metal
Norwegian Punk
Norwegian Rock
Nu Age
Nu Disco
Nu Electro
Nu Gaze
Nu Jazz
Nu Metal
Nu Skool Breaks
Nu-cumbia
Nueva Cancion
Nursery
Nwobhm
Nwothm
Orgcore
Ostrock
Pagan Black Metal
Peruvian Rock
Piano Rock
Polish Punk
Pop Emo
Pop Punk
Pop Rock
Popgaze
Portuguese Rock
Post Rock
Post-grunge
Post-hardcore
Post-metal
Post-post-hardcore
Post-punk
Power Blues-rock
Power Electronics
Power Metal
Power Noise
Power Pop
Power Violence
Power-pop Punk
Progressive Alternative
Progressive Bluegrass
Progressive Electro House
Progressive House
Progressive Metal
Progressive Psytrance
Progressive Rock
Progressive Trance
Progressive Trance House
Progressive Uplifting Trance
Protopunk
Psych Gaze
Psychedelic Blues-rock
Psychedelic Rock
Pub Rock
Puerto Rican Rock
Punk
Punk Blues
Punk Christmas
Punk Ska
Rap Metal
Rap Metalcore
Rap Rock
Raw Black Metal
Reggae Rock
Retro Metal
Rock
Rock Catala
Rock En Espanol
Rock Gaucho
Rock Noise
Rock Steady
Rock-and-roll
Rockabilly
Romanian Rock
Roots Rock
Russian Punk
Russian Rock
Scorecore
Scottish Rock
Screamo
Screamo Punk
Screamocore
Shoegaze
Ska Punk
Skate Punk
Slam Death Metal
Slash Punk
Sleaze Rock
Slovenian Rock
Slow Core
Sludge Metal
Soft Rock
Southern Rock
Space Rock
Spanish Folk
Spanish Indie Rock
Spanish Pop Rock
Spanish Punk
Speed Garage
Speed Metal
Speedcore
Steampunk
Stoner Metal
Stoner Rock
Street Punk
String Folk
Suomi Rock
Swedish Alternative Rock
Swedish Hard Rock
Swedish Indie Rock
Swedish Metal
Swedish Pop Punk
Swedish Punk
Swiss Folk
Swiss Rock
Symphonic Black Metal
Symphonic Metal
Symphonic Rock
Technical Brutal Death Metal
Technical Death Metal
Terrorcore
Thrash Core
Thrash Metal
Thrash-groove Metal
Traditional British Folk
Traditional Folk
Traditional Irish Folk
Traditional Rock 'N Roll
Traditional Rockabilly
Traditional Scottish Folk
Trash Rock
Turbo Folk
Turkish Folk
Turkish Rock
Uk Garage
Uk Post-punk
Ukrainian Rock
Unblack Metal
Underground Power Pop
Venezuelan Rock
Viking Metal
Vintage Country Folk
Vintage Rockabilly
Visual Kei
Welsh Rock
Wrock
Yugoslav Rock
